t,x
18735,5.172468021528255e-06
18736,5.184858095692735e-06
18737,5.197327385840154e-06
18738,5.2122491325686875e-06
18739,5.2309118959653175e-06
18740,5.252506726235401e-06
18741,5.274390094139576e-06
18742,5.29531109387194e-06
18743,5.314545930413633e-06
18744,5.330764992363763e-06
18745,5.34349093918964e-06
18746,5.353111129863848e-06
18747,5.35950124529141e-06
18748,5.362434844861934e-06
18749,5.36319947045884e-06
18750,5.361820274981871e-06
18751,5.3573974517728235e-06
18752,5.351690156823897e-06
18753,5.347135280143941e-06
18754,5.345025217193693e-06
18755,5.345861129456391e-06
18756,5.34849043064176e-06
18757,5.350593503707701e-06
18758,5.350163238390244e-06
18759,5.347033072881909e-06
18760,5.3431839252587355e-06
18761,5.339078519824331e-06
18762,5.3343203578683375e-06
18763,5.329564210788018e-06
18764,5.325477109392872e-06
18765,5.325391021731858e-06
18766,5.330859920155865e-06
18767,5.337481749228247e-06
18768,5.342246191750583e-06
18769,5.3472289716420785e-06
18770,5.353908431478143e-06
18771,5.360723576241616e-06
18772,5.367902959588749e-06
18773,5.376687248591231e-06
18774,5.386831165922973e-06
18775,5.398313123550781e-06
18776,5.41072477723051e-06
18777,5.421658983544221e-06
18778,5.429677486502155e-06
18779,5.437695248057711e-06
18780,5.448682017654723e-06
18781,5.460927757451185e-06
18782,5.4717726378748804e-06
18783,5.4808379480982636e-06
18784,5.488507024996654e-06
18785,5.494489211037733e-06
18786,5.497357952490379e-06
18787,5.496266557612094e-06
18788,5.491585386145471e-06
18789,5.48497793660145e-06
18790,5.4782687736729955e-06
18791,5.471183459123073e-06
18792,5.461889565887301e-06
18793,5.449025302406748e-06
18794,5.432627260607148e-06
18795,5.41313302413861e-06
18796,5.391596174752826e-06
18797,5.370895150457615e-06
18798,5.353230673787487e-06
18799,5.337306087892745e-06
18800,5.320120051855962e-06
18801,5.29994936353388e-06
18802,5.277042183968695e-06
18803,5.252436610145637e-06
18804,5.226216715024261e-06
18805,5.197287797717875e-06
18806,5.165747327185926e-06
18807,5.132384614830063e-06
18808,5.097134262115204e-06
18809,5.060384633946251e-06
18810,5.022655778462798e-06
18811,4.9839388614137045e-06
18812,4.943715285738872e-06
18813,4.901446722169652e-06
18814,4.857984050415632e-06
18815,4.815119518884e-06
18816,4.773352571119485e-06
18817,4.732103977611257e-06
18818,4.692901910002145e-06
18819,4.6586514138788075e-06
18820,4.6289882228789414e-06
18821,4.601261029765105e-06
18822,4.575716681960741e-06
18823,4.554502892306197e-06
18824,4.537812468818171e-06
18825,4.523387622408799e-06
18826,4.508358515187765e-06
18827,4.491109755643372e-06
18828,4.471094417498788e-06
18829,4.448400054357172e-06
18830,4.423867749166872e-06
18831,4.399490499208686e-06
18832,4.377733439064801e-06
18833,4.359260883953858e-06
18834,4.3423189069597846e-06
18835,4.324917218562009e-06
18836,4.306292124203318e-06
18837,4.285968324675005e-06
18838,4.263930184300224e-06
18839,4.2430146826226535e-06
18840,4.227454498215106e-06
18841,4.217185616357066e-06
18842,4.211380920273912e-06
18843,4.212672776068845e-06
18844,4.219988506413401e-06
18845,4.227928033280926e-06
18846,4.233662286720118e-06
18847,4.237692061102416e-06
18848,4.240799271491507e-06
18849,4.244140510573609e-06
18850,4.247944799103806e-06
18851,4.25115612305025e-06
18852,4.254484638230516e-06
18853,4.257849829932313e-06
18854,4.260421515948043e-06
18855,4.263184402718071e-06
18856,4.2657390499567036e-06
18857,4.267428487030357e-06
18858,4.271189210006767e-06
18859,4.278961579310963e-06
18860,4.288457659212105e-06
18861,4.299585880988088e-06
18862,4.317220854514613e-06
18863,4.344642975554715e-06
18864,4.379347295892826e-06
18865,4.416217951713367e-06
18866,4.451226782288626e-06
18867,4.482965279560512e-06
18868,4.513060485819416e-06
18869,4.54324790376788e-06
18870,4.572969882528427e-06
18871,4.601267456548227e-06
18872,4.628593344218947e-06
18873,4.6565881130554264e-06
18874,4.6870872202861305e-06
18875,4.720192536422967e-06
18876,4.75304095313734e-06
18877,4.782140915771083e-06
18878,4.806668590111155e-06
18879,4.8280468596253695e-06
18880,4.847655137893511e-06
18881,4.866347791567535e-06
18882,4.883733805105692e-06
18883,4.898563843347698e-06
18884,4.910544412733911e-06
18885,4.919110102618576e-06
18886,4.924209055247175e-06
18887,4.9287408438424115e-06
18888,4.9350307036639056e-06
18889,4.941398829211079e-06
18890,4.945648542901712e-06
18891,4.948344460768621e-06
18892,4.951137423819382e-06
18893,4.955266321421149e-06
18894,4.960679119248529e-06
18895,4.965741614497105e-06
18896,4.9699369159431405e-06
18897,4.973754600038248e-06
18898,4.976222310278988e-06
18899,4.9767405140471056e-06
18900,4.976562492394538e-06
18901,4.975573255861498e-06
18902,4.973411435692201e-06
18903,4.972752100575697e-06
18904,4.974960543389674e-06
18905,4.978612098336841e-06
18906,4.981729596015677e-06
18907,4.982859664634945e-06
18908,4.982378356224511e-06
18909,4.979893802596706e-06
18910,4.974496930076101e-06
18911,4.9680648747642365e-06
18912,4.96255210636674e-06
18913,4.956568453766623e-06
18914,4.948426626547741e-06
18915,4.938868523564855e-06
18916,4.929469733900497e-06
18917,4.9238593344865955e-06
18918,4.927653904306962e-06
18919,4.943289283395547e-06
18920,4.966397000621298e-06
18921,4.991398834358647e-06
18922,5.018603859724004e-06
18923,5.047956391542823e-06
18924,5.076277437156684e-06
18925,5.1035273787177e-06
18926,5.130789664637512e-06
18927,5.1569572653184855e-06
18928,5.18324924933856e-06
18929,5.213960718324173e-06
18930,5.248127004111537e-06
18931,5.27972486926101e-06
18932,5.3079481452621415e-06
18933,5.334502628240194e-06
18934,5.361875379441806e-06
18935,5.396859204918933e-06
18936,5.438416284292979e-06
18937,5.478061853897732e-06
18938,5.51550116075293e-06
18939,5.557313369176666e-06
18940,5.604313664188556e-06
18941,5.652020782736355e-06
18942,5.699020134521961e-06
18943,5.7450694538623756e-06
18944,5.793705493658904e-06
18945,5.857029314291952e-06
18946,5.9437412775100935e-06
18947,6.046308157967208e-06
18948,6.154779640252308e-06
18949,6.277872488342218e-06
18950,6.432412832137938e-06
18951,6.623849151952494e-06
18952,6.844873944487857e-06
18953,7.0783169363870586e-06
18954,7.30949456713479e-06
18955,7.539127464823162e-06
18956,7.771297423378902e-06
18957,8.001905873614746e-06
18958,8.22394923043596e-06
18959,8.435922276563462e-06
18960,8.644984837579708e-06
18961,8.856004855887944e-06
18962,9.06684550275336e-06
18963,9.283483605996136e-06
18964,9.518129323549234e-06
18965,9.768522753341029e-06
18966,1.0019591486362109e-05
18967,1.0265754368740376e-05
18968,1.0513942442751539e-05
18969,1.0763196999510534e-05
18970,1.1001832582176749e-05
18971,1.1222597557065004e-05
18972,1.1427049507057344e-05
18973,1.162203798571165e-05
18974,1.1815559561221299e-05
18975,1.2029302378832235e-05
18976,1.2302415163431743e-05
18977,1.2653458751545871e-05
18978,1.3064164083258601e-05
18979,1.3495754551173973e-05
18980,1.3926243725948113e-05
18981,1.4372022774259174e-05
18982,1.4840167305971672e-05
18983,1.5309311052496845e-05
18984,1.576621157296011e-05
18985,1.6220814121441313e-05
18986,1.6687204290319424e-05
18987,1.715968042940603e-05
18988,1.7617897250206788e-05
18989,1.8050242600795577e-05
18990,1.8460020430032523e-05
18991,1.8854532818809282e-05
18992,1.923612838315921e-05
18993,1.9599030227368497e-05
18994,1.993851576858825e-05
18995,2.0263724828432306e-05
18996,2.0583021372141123e-05
18997,2.0895342333409764e-05
18998,2.121084251576242e-05
18999,2.1540939041864392e-05
19000,2.1872856776235265e-05
19001,2.2197668575078025e-05
19002,2.2533664063876488e-05
19003,2.2889297658829863e-05
19004,2.3248466529485052e-05
19005,2.359339915123449e-05
19006,2.3913836052555494e-05
19007,2.42104051929028e-05
19008,2.449075689592812e-05
19009,2.4752831682606728e-05
19010,2.4987443358051935e-05
19011,2.5196839990483292e-05
19012,2.539570347077528e-05
19013,2.559695394228701e-05
19014,2.5798304161553697e-05
19015,2.598484405726343e-05
19016,2.6149075027103616e-05
19017,2.6303817321301352e-05
19018,2.647406439736709e-05
19019,2.6690708501716822e-05
19020,2.697902841454194e-05
19021,2.7328338453454133e-05
19022,2.7695044921900013e-05
19023,2.805461889695002e-05
19024,2.8417778256070888e-05
19025,2.879566373512796e-05
19026,2.9186338641520392e-05
19027,2.9579463092647226e-05
19028,2.9956507870276334e-05
19029,3.0299310900238194e-05
19030,3.0603976677264575e-05
19031,3.087970906126368e-05
19032,3.1128779455530824e-05
19033,3.134343982668139e-05
19034,3.152738914817888e-05
19035,3.1694560156288736e-05
19036,3.185134248127509e-05
19037,3.2006859449900284e-05
19038,3.2173454559522e-05
19039,3.2341894326766764e-05
19040,3.249083732155486e-05
19041,3.261886777238233e-05
19042,3.274776602066652e-05
19043,3.28898233264582e-05
19044,3.303139193421435e-05
19045,3.315913002788811e-05
19046,3.326916403198189e-05
19047,3.335782674019508e-05
19048,3.342861491479422e-05
19049,3.349729874927181e-05
19050,3.3573010811690626e-05
19051,3.3643707297971646e-05
19052,3.370014378937746e-05
19053,3.37498920675959e-05
19054,3.380408112980911e-05
19055,3.386565653507085e-05
19056,3.392353169753954e-05
19057,3.396130439592688e-05
19058,3.39728133598331e-05
19059,3.39628445171323e-05
19060,3.393267141858535e-05
19061,3.387917686218589e-05
19062,3.380156880962124e-05
19063,3.370296027013247e-05
19064,3.3592317634076254e-05
19065,3.347444039794809e-05
19066,3.334736070857007e-05
19067,3.3207084939627965e-05
19068,3.3051494588601146e-05
19069,3.29009874484455e-05
19070,3.2794228945431344e-05
19071,3.273816729912633e-05
19072,3.2697377449458653e-05
19073,3.264132673803998e-05
19074,3.2566156267395873e-05
19075,3.248531689756211e-05
19076,3.241711189094688e-05
19077,3.236878288466985e-05
19078,3.23322821024664e-05
19079,3.229050852962318e-05
19080,3.22352439888153e-05
19081,3.2181556998632854e-05
19082,3.213948262055099e-05
19083,3.2100191319108486e-05
19084,3.2061121615506745e-05
19085,3.201963702371015e-05
19086,3.1966976472588306e-05
19087,3.190872976537254e-05
19088,3.185748202952525e-05
19089,3.181090966850354e-05
19090,3.175667542976445e-05
19091,3.1688069310297714e-05
19092,3.160521086937105e-05
19093,3.150841355780169e-05
19094,3.1396574747787383e-05
19095,3.127070526811009e-05
19096,3.113478122944215e-05
19097,3.098851742234672e-05
19098,3.0830165264065157e-05
19099,3.066608552569114e-05
19100,3.0500346062220878e-05
19101,3.0332801912370678e-05
19102,3.017315351974121e-05
19103,3.0029267904280198e-05
19104,2.988930973840021e-05
19105,2.974034320859321e-05
19106,2.9586706381943306e-05
19107,2.9430028476017234e-05
19108,2.9276332059306083e-05
19109,2.9161935148012365e-05
19110,2.9116229155495957e-05
19111,2.912138748114866e-05
19112,2.9141628279366532e-05
19113,2.9167348961447375e-05
19114,2.9201183611113598e-05
19115,2.9233697974348694e-05
19116,2.9259545513274932e-05
19117,2.9276076835308907e-05
19118,2.9279146108361736e-05
19119,2.927162755837824e-05
19120,2.9250014912045516e-05
19121,2.920809002436947e-05
19122,2.9148520893185288e-05
19123,2.9088990320718893e-05
19124,2.90605759747068e-05
19125,2.9078970063177963e-05
19126,2.913327720753324e-05
19127,2.9196807733403837e-05
19128,2.92518748543386e-05
19129,2.9304966113452408e-05
19130,2.935578598554077e-05
19131,2.939081233231278e-05
19132,2.9408439847640322e-05
19133,2.941103226695211e-05
19134,2.9397843244714496e-05
19135,2.937183879249997e-05
19136,2.9333658348051806e-05
19137,2.928590991139645e-05
19138,2.9236692945589824e-05
19139,2.9186959612554374e-05
19140,2.912791753713713e-05
19141,2.9061260469578376e-05
19142,2.901586042057981e-05
19143,2.9024090402734678e-05
19144,2.9084494222785782e-05
19145,2.916289171929089e-05
19146,2.9232219377597154e-05
19147,2.9289164596501515e-05
19148,2.934295551398633e-05
19149,2.9401551301053845e-05
19150,2.9461528883333587e-05
19151,2.952792600503959e-05
19152,2.9612042247534844e-05
19153,2.9706651006359622e-05
19154,2.9794743597984087e-05
19155,2.9864657704576007e-05
19156,2.9911085378023724e-05
19157,2.9933573797302654e-05
19158,2.9932480673914335e-05
19159,2.9908710220875196e-05
19160,2.9869658251334325e-05
19161,2.9819201261393873e-05
19162,2.975678602847346e-05
19163,2.9694838347792873e-05
19164,2.9646134461762695e-05
19165,2.9606014636862015e-05
19166,2.957613575848247e-05
19167,2.9565826686310413e-05
19168,2.9568729389272452e-05
19169,2.9583244106686817e-05
19170,2.9613007221173335e-05
19171,2.9645345759391694e-05
19172,2.9667181085187493e-05
19173,2.968984057031854e-05
19174,2.974366787777391e-05
19175,2.9838497419850875e-05
19176,2.9947734784342064e-05
19177,3.0044223720387253e-05
19178,3.0119651472169953e-05
19179,3.017246875314992e-05
19180,3.021375507266446e-05
19181,3.0264166161455716e-05
19182,3.032342909028325e-05
19183,3.0374584154489087e-05
19184,3.0408335275930436e-05
19185,3.0422539346895874e-05
19186,3.0419132366557464e-05
19187,3.039950987662584e-05
19188,3.0368470736857956e-05
19189,3.0341460570069695e-05
19190,3.0327938225630853e-05
19191,3.0314528277185964e-05
19192,3.028283011065395e-05
19193,3.023419650533036e-05
19194,3.0180813912730066e-05
19195,3.0122184292720442e-05
19196,3.0049217072820446e-05
19197,2.9967303524786064e-05
19198,2.9892880152338698e-05
19199,2.9824879817094424e-05
19200,2.974904942783019e-05
19201,2.9664606850695772e-05
19202,2.9576975919949416e-05
19203,2.948257661252758e-05
19204,2.938202948215095e-05
19205,2.9298296830662673e-05
19206,2.9260230195997058e-05
19207,2.928241311167077e-05
19208,2.9364986425242275e-05
19209,2.9494370313844177e-05
19210,2.9652359498401117e-05
19211,2.9820185059752627e-05
19212,2.9985470592646318e-05
19213,3.0163775586996417e-05
19214,3.0381839954285968e-05
19215,3.063934769130183e-05
19216,3.09116491944381e-05
19217,3.117547926501734e-05
19218,3.1420462072669665e-05
19219,3.164321503344434e-05
19220,3.184117078112968e-05
19221,3.2015186088061265e-05
19222,3.2171620404032504e-05
19223,3.231374644728879e-05
19224,3.243729848755283e-05
19225,3.2540335744625946e-05
19226,3.262462723626479e-05
19227,3.269727508000617e-05
19228,3.27696535521207e-05
19229,3.283745171711734e-05
19230,3.289191211805383e-05
19231,3.2932337702426274e-05
19232,3.2954295662272405e-05
19233,3.2959483009125915e-05
19234,3.296022820854911e-05
19235,3.2960717956180994e-05
19236,3.29492785719121e-05
19237,3.292026640980198e-05
19238,3.2888530775549354e-05
19239,3.287771310429228e-05
19240,3.289157913309086e-05
19241,3.290479459757421e-05
19242,3.289356048363124e-05
19243,3.2856320726928284e-05
19244,3.2814743732717584e-05
19245,3.280122681422158e-05
19246,3.282554177272385e-05
19247,3.2868877670940066e-05
19248,3.292295192048259e-05
19249,3.3000411804660504e-05
19250,3.309702229633407e-05
19251,3.319314152378033e-05
19252,3.3293792119747204e-05
19253,3.34132274832502e-05
19254,3.353667711993795e-05
19255,3.364475091088705e-05
19256,3.374080646212415e-05
19257,3.38232338336434e-05
19258,3.388104472080611e-05
19259,3.391340315719712e-05
19260,3.3924434406764184e-05
19261,3.391527142735854e-05
19262,3.388837993854054e-05
19263,3.385565196397224e-05
19264,3.383085747352926e-05
19265,3.3813556019708855e-05
19266,3.378799042347404e-05
19267,3.374520246659974e-05
19268,3.368669241669618e-05
19269,3.362359234102186e-05
19270,3.3583340439297616e-05
19271,3.356504519199069e-05
19272,3.354251039479679e-05
19273,3.351173345164911e-05
19274,3.34730307146243e-05
19275,3.342005716389621e-05
19276,3.334950566424264e-05
19277,3.32598688351176e-05
19278,3.315309185334327e-05
19279,3.302954998601907e-05
19280,3.288520236337954e-05
19281,3.272085954575365e-05
19282,3.254492729333976e-05
19283,3.236122066434353e-05
19284,3.2166255567071103e-05
19285,3.195813114619151e-05
19286,3.173838053722358e-05
19287,3.1512071992420156e-05
19288,3.128322892880989e-05
19289,3.105043320411029e-05
19290,3.081538762062986e-05
19291,3.058075019586919e-05
19292,3.0340014019985938e-05
19293,3.0085857635727712e-05
19294,2.9818953532851946e-05
19295,2.954096778649582e-05
19296,2.9252182064644753e-05
19297,2.895357385857151e-05
19298,2.8646171328564027e-05
19299,2.834009938886404e-05
19300,2.8056549856551787e-05
19301,2.7802550099961303e-05
19302,2.756681317485955e-05
19303,2.7348054474706284e-05
19304,2.7148175696232504e-05
19305,2.695547649257404e-05
19306,2.6759659804894446e-05
19307,2.6558445154334153e-05
19308,2.634925247717847e-05
19309,2.6129346136345535e-05
19310,2.5899312175472667e-05
19311,2.5661405756367013e-05
19312,2.5416239845996534e-05
19313,2.5162802720498762e-05
19314,2.4900096422504945e-05
19315,2.4629293255321594e-05
19316,2.4353258742564658e-05
19317,2.4072507947576388e-05
19318,2.3787447886330764e-05
19319,2.3498692941902478e-05
19320,2.320478766703995e-05
19321,2.290748559295234e-05
19322,2.262008805267306e-05
19323,2.2364921246307322e-05
19324,2.2156987794048742e-05
19325,2.1990693262205774e-05
19326,2.184524993141044e-05
19327,2.1714086133694763e-05
19328,2.1613600691397253e-05
19329,2.155104791599517e-05
19330,2.1512966796544433e-05
19331,2.1482516279587575e-05
19332,2.1449283392590137e-05
19333,2.1408309562423515e-05
19334,2.135645315541329e-05
19335,2.129139551516872e-05
19336,2.1212247100145622e-05
19337,2.1118488217737163e-05
19338,2.1009702825353402e-05
19339,2.088665054178923e-05
19340,2.075020417781926e-05
19341,2.060142825285855e-05
19342,2.0443809787573508e-05
19343,2.0281281728387463e-05
19344,2.0113061734971727e-05
19345,1.9936005539634232e-05
19346,1.975151379248121e-05
19347,1.956582842240815e-05
19348,1.9384377713936686e-05
19349,1.9207048710780666e-05
19350,1.9032539719364046e-05
19351,1.886642653344217e-05
19352,1.8714696705659934e-05
19353,1.85706170081953e-05
19354,1.8422896403029283e-05
19355,1.8267898245873176e-05
19356,1.8105216969077687e-05
19357,1.7934832670819683e-05
19358,1.7757413607647422e-05
19359,1.7574262117385527e-05
19360,1.7386089897004967e-05
19361,1.7192642735789336e-05
19362,1.699725652406821e-05
19363,1.680491722647144e-05
19364,1.6616020166255044e-05
19365,1.642755699530576e-05
19366,1.6236591290698104e-05
19367,1.604251411849943e-05
19368,1.5845829337266472e-05
19369,1.564589056694191e-05
19370,1.5442363581756043e-05
19371,1.5234977734888054e-05
19372,1.5024240197148584e-05
19373,1.481170401505408e-05
19374,1.459774015978486e-05
19375,1.4383226853116757e-05
19376,1.4172124878253696e-05
19377,1.396705846359638e-05
19378,1.3766050726529871e-05
19379,1.3566979431146182e-05
19380,1.3368821332887908e-05
19381,1.3172154809119793e-05
19382,1.2982470762552503e-05
19383,1.2804899946889388e-05
19384,1.2638947614192706e-05
19385,1.2481606842857494e-05
19386,1.2328967628430255e-05
19387,1.2176373602114763e-05
19388,1.2021232400126128e-05
19389,1.1863184041191956e-05
19390,1.170152541009064e-05
19391,1.1537685865724153e-05
19392,1.1377137532980398e-05
19393,1.1223864093900791e-05
19394,1.1075824794139095e-05
19395,1.0928054318248776e-05
19396,1.077817258340669e-05
19397,1.0626879227422804e-05
19398,1.0474696479420329e-05
19399,1.0323196585241467e-05
19400,1.017594589975718e-05
19401,1.0033234880360497e-05
19402,9.894909315985225e-06
19403,9.763947484176269e-06
19404,9.638590759029972e-06
19405,9.512915901149067e-06
19406,9.38447745724131e-06
19407,9.255611900084291e-06
19408,9.131033907752096e-06
19409,9.011671863946133e-06
19410,8.8945963692811e-06
19411,8.77956274953812e-06
19412,8.667055217191012e-06
19413,8.555080046294232e-06
19414,8.443034818641828e-06
19415,8.332789098590546e-06
19416,8.224099291701024e-06
19417,8.115939702777668e-06
19418,8.009155559072843e-06
19419,7.904215948145851e-06
19420,7.80158131555213e-06
19421,7.702234342086226e-06
19422,7.609273015329132e-06
19423,7.525301576772203e-06
19424,7.447718414225016e-06
19425,7.372831149344116e-06
19426,7.298478040572649e-06
19427,7.223812734885628e-06
19428,7.1503650838807904e-06
19429,7.078608528840063e-06
19430,7.007290039972935e-06
19431,6.937645948224482e-06
19432,6.874009457668265e-06
19433,6.820793510433738e-06
19434,6.777873750647011e-06
19435,6.739465772902877e-06
19436,6.7004917052785946e-06
19437,6.661560361790678e-06
19438,6.625475480149915e-06
19439,6.591582857004285e-06
19440,6.55822291858999e-06
19441,6.5286339278865635e-06
19442,6.506989295697787e-06
19443,6.49284774794639e-06
19444,6.483480974863686e-06
19445,6.476972480222726e-06
19446,6.472434854013748e-06
19447,6.468905659962661e-06
19448,6.464184846414462e-06
19449,6.4560200396544025e-06
19450,6.443975354770673e-06
19451,6.428168810033546e-06
19452,6.408182473941987e-06
19453,6.384121670874732e-06
19454,6.356328402915633e-06
19455,6.324783146475767e-06
19456,6.289707009966118e-06
19457,6.251768913520148e-06
19458,6.212237637085919e-06
19459,6.171256322787592e-06
19460,6.128059297792715e-06
19461,6.08308542651727e-06
19462,6.036783741069445e-06
19463,5.990265694750957e-06
19464,5.9448356957236006e-06
19465,5.899206490739819e-06
19466,5.851608427739047e-06
19467,5.8027220204043974e-06
19468,5.754810322846984e-06
19469,5.709505565863036e-06
19470,5.667176251014367e-06
19471,5.628031482834383e-06
19472,5.5907967756551e-06
19473,5.5528970306171315e-06
19474,5.513311724611847e-06
19475,5.472314363109839e-06
19476,5.430132707991946e-06
19477,5.386496740531634e-06
19478,5.3410312587568086e-06
19479,5.295650951643149e-06
19480,5.256133149902858e-06
19481,5.2253065303081814e-06
19482,5.1986916887496074e-06
19483,5.1718062368826544e-06
19484,5.144713471454414e-06
19485,5.120393252071621e-06
19486,5.102734972844187e-06
19487,5.091026625024226e-06
19488,5.081912536393402e-06
19489,5.076451735760415e-06
19490,5.073724486574861e-06
19491,5.069880375133487e-06
19492,5.065594624653346e-06
19493,5.0634451657443725e-06
19494,5.063571393811907e-06
19495,5.0638926956300225e-06
19496,5.061978825014118e-06
19497,5.056802362796128e-06
19498,5.049147556283487e-06
19499,5.040889017004959e-06
19500,5.033921247563355e-06
19501,5.027602846809326e-06
19502,5.021189304707461e-06
19503,5.0179183249926276e-06
19504,5.018924612308372e-06
19505,5.021578021931258e-06
19506,5.024617971514196e-06
19507,5.02747959364066e-06
19508,5.028743537478501e-06
19509,5.027575954721586e-06
19510,5.025483636195236e-06
19511,5.024204875517695e-06
19512,5.022551444127743e-06
19513,5.0190362496177795e-06
19514,5.0136793190397945e-06
19515,5.006584788319496e-06
19516,4.999570076855278e-06
19517,4.9950180646563945e-06
19518,4.991632866121695e-06
19519,4.987245115154208e-06
19520,4.98253261583519e-06
19521,4.977487146725955e-06
19522,4.970724131022216e-06
19523,4.961743175168179e-06
19524,4.9496077544786075e-06
19525,4.9338458814689115e-06
19526,4.914926596736604e-06
19527,4.893606748562869e-06
19528,4.872141865992339e-06
19529,4.852434740854791e-06
19530,4.833972359982134e-06
19531,4.8150070978109225e-06
19532,4.794440119657717e-06
19533,4.77171230425106e-06
19534,4.747647776250117e-06
19535,4.72647803120467e-06
19536,4.711437463203762e-06
19537,4.699597268351179e-06
19538,4.686065854821098e-06
19539,4.669528027781222e-06
19540,4.651942865061533e-06
19541,4.635439979938278e-06
19542,4.620395208116641e-06
19543,4.608021872151576e-06
19544,4.600085062372124e-06
19545,4.594870443671381e-06
19546,4.589188857159043e-06
19547,4.581830188676222e-06
19548,4.572119149292134e-06
19549,4.559919354290547e-06
19550,4.5471741998865085e-06
19551,4.535092990174719e-06
19552,4.522725978849476e-06
19553,4.510279907900453e-06
19554,4.498241098028776e-06
19555,4.486349675365791e-06
19556,4.475796973883859e-06
19557,4.466538263768846e-06
19558,4.457644063167146e-06
19559,4.449050538890057e-06
19560,4.439963325501407e-06
19561,4.43097641906157e-06
19562,4.424009800844519e-06
19563,4.419356305055287e-06
19564,4.4155264723701456e-06
19565,4.41068645006333e-06
19566,4.403795040665054e-06
19567,4.394337428022699e-06
19568,4.382239092699395e-06
19569,4.368033458999083e-06
19570,4.352067180980891e-06
19571,4.334061668164403e-06
19572,4.3134356001518176e-06
19573,4.290198825939973e-06
19574,4.265250179677427e-06
19575,4.238952275651644e-06
19576,4.21053206000272e-06
19577,4.180450799643079e-06
19578,4.151789577066188e-06
19579,4.12768039334741e-06
19580,4.108435592842855e-06
19581,4.091521524419222e-06
19582,4.07606517088966e-06
19583,4.0647310248186185e-06
19584,4.057336444581213e-06
19585,4.050792460710554e-06
19586,4.044457890612573e-06
19587,4.037841201850526e-06
19588,4.02961463066645e-06
19589,4.021909360210388e-06
19590,4.01739129436745e-06
19591,4.016662634818969e-06
19592,4.022841044558167e-06
19593,4.036972883694654e-06
19594,4.053603927340365e-06
19595,4.068243193006678e-06
19596,4.081965327155295e-06
19597,4.09782767426411e-06
19598,4.117353448439002e-06
19599,4.140888284321568e-06
19600,4.167496552764864e-06
19601,4.1951638468484225e-06
19602,4.2253531989348636e-06
19603,4.262996194214035e-06
19604,4.309295373937493e-06
19605,4.359660752386678e-06
19606,4.408224855333251e-06
19607,4.45172862609969e-06
19608,4.489445718040208e-06
19609,4.5224890920098765e-06
19610,4.5528782526950265e-06
19611,4.581467431304253e-06
19612,4.609491385377337e-06
19613,4.637517389277982e-06
19614,4.664347215875945e-06
19615,4.690185194337486e-06
19616,4.7143593330463555e-06
19617,4.735418800795783e-06
19618,4.7547666457885206e-06
19619,4.775308734546976e-06
19620,4.799359228254568e-06
19621,4.825871113145134e-06
19622,4.8519354579528615e-06
19623,4.877401608188524e-06
19624,4.9017557980370545e-06
19625,4.922399270906716e-06
19626,4.938116510476616e-06
19627,4.949665056289339e-06
19628,4.958229820477946e-06
19629,4.963793580933343e-06
19630,4.9660085472951005e-06
19631,4.965794002760772e-06
19632,4.963285300674574e-06
19633,4.957730227054794e-06
19634,4.949243884619181e-06
19635,4.9388286090509795e-06
19636,4.92787802666926e-06
19637,4.915738830971792e-06
19638,4.900606071999902e-06
19639,4.883024044137382e-06
19640,4.865638506895032e-06
19641,4.849095763928372e-06
19642,4.832125993309643e-06
19643,4.815590211407052e-06
19644,4.8000286021532714e-06
19645,4.7835272703517525e-06
19646,4.765300958295293e-06
19647,4.746674431657154e-06
19648,4.728112292730295e-06
19649,4.7108574929418545e-06
19650,4.699063667783601e-06
19651,4.695005740166774e-06
19652,4.695928826827845e-06
19653,4.697287308413331e-06
19654,4.69753824689215e-06
19655,4.697632726068852e-06
19656,4.696841492123764e-06
19657,4.6934652858384536e-06
19658,4.688685433236925e-06
19659,4.685871553725932e-06
19660,4.6863687970087566e-06
19661,4.6880393972138685e-06
19662,4.688585930907021e-06
19663,4.6881653471288405e-06
19664,4.6869123627082954e-06
19665,4.6842681678984966e-06
19666,4.680734525698245e-06
19667,4.67742684865753e-06
19668,4.6752545703621575e-06
19669,4.673325393119212e-06
19670,4.6691895163194845e-06
19671,4.661491358652304e-06
19672,4.651538198601059e-06
19673,4.642028082139206e-06
19674,4.633436402460719e-06
19675,4.625468131378273e-06
19676,4.619506606497656e-06
19677,4.616256668022697e-06
19678,4.615970658322849e-06
19679,4.618467886221663e-06
19680,4.6219042521180445e-06
19681,4.625392737859705e-06
19682,4.6298364311785484e-06
19683,4.635009918169467e-06
19684,4.6392414692639185e-06
19685,4.641359601934725e-06
19686,4.641605509722312e-06
19687,4.6400325818194374e-06
19688,4.635323081117907e-06
19689,4.627332990196765e-06
19690,4.616887681763512e-06
19691,4.6035935307308695e-06
19692,4.588210403695191e-06
19693,4.575122142988481e-06
19694,4.569035063413261e-06
19695,4.569841355762585e-06
19696,4.572676797682988e-06
19697,4.573456470465972e-06
19698,4.571533729859545e-06
19699,4.566820682066651e-06
19700,4.5593186937025135e-06
19701,4.549778139648838e-06
19702,4.540582119034332e-06
19703,4.5361059243134e-06
19704,4.537722005413944e-06
19705,4.5423721567151585e-06
19706,4.5466286836483e-06
19707,4.54839249136252e-06
19708,4.547334799989889e-06
19709,4.544958964064162e-06
19710,4.542991477266873e-06
